ID,Project and Test Series,,,,,,Facility and Equipment,,,,,,,,,,,Event   ,,,,,Scaling Quantities,,,,,Description of Soil Layers,,,,Layer 1 Soil Properties,,,,,,,,,,,Layer 2 Soil Properties,,,,,,,,,,,Layer 3 Soil Properties,,,,,,,,,,,Footing Properties,,,,,,,,,,,,Superstructural Properties,,,,,,Bearing Area Properties,,,,,System Properties,,,,,,,Input Loading Protocol Properties,,,,,,Data,,,,Results - Rotation,,,,Results-Sliding,,Results - Settlement and Moment,,,,,,Miscelanneous,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
316,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_Al_60_1,24-Nov-10,6,5,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.104,3.11,1.830546,148.5712199,7777,7777,7777,Gajan2008.pdf,2.5,7777,0.936936937,0.4,60.9571818,7777,Gajan2008.pdf,1D lateral loading,6,3,0.004504,5,MAH01.jpg,MAH01_2.txt,SC_Al_60_1.bmp,MAH01-34_5.txt,M=V*Height+P*Delta,0.03735,0.2241,0.32268,0.017693,0.359,0.237703,1.5,0.8291,At the point of zero shear,1.022783333,1.5,0.8291,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
317,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_Al_60_1,24-Nov-10,6,6,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.104,3.11,1.830546,148.5712199,7777,7777,7777,Gajan2008.pdf,2.5,7777,0.936936937,0.4,60.9571818,7777,Gajan2008.pdf,1D lateral loading,6,3,0.009008,5,MAH01.jpg,MAH01_4.txt,SC_Al_60_1.bmp,MAH01-34_6.txt,M=V*Height+P*Delta,0.05783,0.34698,0.57108,0.028896,0.641,0.626718,2.6,1.1,At the point of zero shear,0.975533333,2.6,1.1,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
318,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_30,1-Dec-10,6,1,56,30,0.0333,0.000037,0.0333,Model,0.17,0,2,None,Nevada Sand,0.02,90,9999,7777,7777,7777,7777,7777,1711,7777,0,0.14,7777,,7777,60,7777,7777,7777,7777,7777,0,0.3,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,1.8761625,152.2735573,7777,7777,7777,Gajan2008.pdf,2,7777,1.333333333,0.5,52.06350938,7777,Gajan2008.pdf,1D lateral loading,6,3,0.000225,5,MAH01.jpg,MAH01_0.1.txt,SC_St_30.bmp,MAH01-37_1.txt,M=V*Height+P*Delta,0.00145,0.0087,0.0087,0.00145156,0.144,0.0180663,0.06026,0.06026,At the point of zero shear,0.44546,0.06026,0.06026,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
319,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_30,1-Dec-10,6,2,56,30,0.0333,0.000037,0.0333,Model,0.17,0,2,None,Nevada Sand,0.02,90,9999,7777,7777,7777,7777,7777,1711,7777,0,0.14,7777,,7777,60,7777,7777,7777,7777,7777,0,0.3,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,1.8761625,152.2735573,7777,7777,7777,Gajan2008.pdf,2,7777,1.333333333,0.5,52.06350938,7777,Gajan2008.pdf,1D lateral loading,6,3,0.000563,5,MAH01.jpg,MAH01_0.25.txt,SC_St_30.bmp,MAH01-37_2.txt,M=V*Height+P*Delta,0.00285,0.0171,0.0258,0.0019154,0.217,0.0209496,0.1776,0.11734,At the point of zero shear,0.56672,0.1776,0.11734,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
320,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_30,1-Dec-10,6,3,56,30,0.0333,0.000037,0.0333,Model,0.17,0,2,None,Nevada Sand,0.02,90,9999,7777,7777,7777,7777,7777,1711,7777,0,0.14,7777,,7777,60,7777,7777,7777,7777,7777,0,0.3,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,1.8761625,152.2735573,7777,7777,7777,Gajan2008.pdf,2,7777,1.333333333,0.5,52.06350938,7777,Gajan2008.pdf,1D lateral loading,6,3,0.001126,5,MAH01.jpg,MAH01_0.5.txt,SC_St_30.bmp,MAH01-37_3.txt,M=V*Height+P*Delta,0.00646,0.03876,0.05586,0.002846,0.317,0.0112667,0.3954,0.2178,At the point of zero shear,0.72696,0.3954,0.2178,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
321,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_30,1-Dec-10,6,4,56,30,0.0333,0.000037,0.0333,Model,0.17,0,2,None,Nevada Sand,0.02,90,9999,7777,7777,7777,7777,7777,1711,7777,0,0.14,7777,,7777,60,7777,7777,7777,7777,7777,0,0.3,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,1.8761625,152.2735573,7777,7777,7777,Gajan2008.pdf,2,7777,1.333333333,0.5,52.06350938,7777,Gajan2008.pdf,1D lateral loading,6,3,0.002252,5,MAH01.jpg,MAH01_1.txt,SC_St_30.bmp,MAH01-37_4.txt,M=V*Height+P*Delta,0.01483,0.08898,0.12774,0.0070323,0.543,0.14938,0.982,0.5866,At the point of zero shear,0.90064,0.982,0.5866,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
322,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_30,1-Dec-10,6,5,56,30,0.0333,0.000037,0.0333,Model,0.17,0,2,None,Nevada Sand,0.02,90,9999,7777,7777,7777,7777,7777,1711,7777,0,0.14,7777,,7777,60,7777,7777,7777,7777,7777,0,0.3,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,1.8761625,152.2735573,7777,7777,7777,Gajan2008.pdf,2,7777,1.333333333,0.5,52.06350938,7777,Gajan2008.pdf,1D lateral loading,6,3,0.004504,5,MAH01.jpg,MAH01_2.txt,SC_St_30.bmp,MAH01-37_5.txt,M=V*Height+P*Delta,0.0339,0.2034,0.29238,0.020054,2.344,1.3854,2.5,1.518,At the point of zero shear,0.98808,2.5,1.518,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
323,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_30,1-Dec-10,6,6,56,30,0.0333,0.000037,0.0333,Model,0.17,0,2,None,Nevada Sand,0.02,90,9999,7777,7777,7777,7777,7777,1711,7777,0,0.14,7777,,7777,60,7777,7777,7777,7777,7777,0,0.3,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,1.8761625,152.2735573,7777,7777,7777,Gajan2008.pdf,2,7777,1.333333333,0.5,52.06350938,7777,Gajan2008.pdf,1D lateral loading,6,3,0.009008,5,MAH01.jpg,MAH01_4.txt,SC_St_30.bmp,MAH01-37_6.txt,M=V*Height+P*Delta,0.0539,0.3234,0.5268,0.044704,2.258,1.6242,4.6,2.1,At the point of zero shear,1.04562,4.6,2.1,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
324,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_60,1-Dec-10,6,1,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,3.752325,304.5471147,7777,7777,7777,Gajan2008.pdf,1.2,7777,1.333333333,0.833333333,34.70900625,7777,Gajan2008.pdf,1D lateral loading,6,3,0.000225,5,MAH01.jpg,MAH01_0.1.txt,SC_St_60.bmp,MAH01-38_1.txt,M=V*Height+P*Delta,0.00151,0.00906,0.00906,0.000818969,0.166,0.121576,0.09738,0.09738,At the point of zero shear,0.59658,0.09738,0.09738,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
325,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_60,1-Dec-10,6,2,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,3.752325,304.5471147,7777,7777,7777,Gajan2008.pdf,1.2,7777,1.333333333,0.833333333,34.70900625,7777,Gajan2008.pdf,1D lateral loading,6,3,0.000563,5,MAH01.jpg,MAH01_0.25.txt,SC_St_60.bmp,MAH01-38_2.txt,M=V*Height+P*Delta,0.00244,0.01464,0.0237,0.00174861,0.208,0.121576,0.09738,0,At the point of zero shear,0.89424,0.09738,0,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
326,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_60,1-Dec-10,6,3,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,3.752325,304.5471147,7777,7777,7777,Gajan2008.pdf,1.2,7777,1.333333333,0.833333333,34.70900625,7777,Gajan2008.pdf,1D lateral loading,6,3,0.001126,5,MAH01.jpg,MAH01_0.5.txt,SC_St_60.bmp,MAH01-38_3.txt,M=V*Height+P*Delta,0.00662,0.03972,0.05436,0.0045394,0.371,0.32592,1.1,1.00262,At the point of zero shear,1.137,1.1,1.00262,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
327,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_60,1-Dec-10,6,4,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,3.752325,304.5471147,7777,7777,7777,Gajan2008.pdf,1.2,7777,1.333333333,0.833333333,34.70900625,7777,Gajan2008.pdf,1D lateral loading,6,3,0.002252,5,MAH01.jpg,MAH01_1.txt,SC_St_60.bmp,MAH01-38_4.txt,M=V*Height+P*Delta,0.01499,0.08994,0.12966,0.0068654,0.658,0.57806,2.7,1.6,At the point of zero shear,1.39626,2.7,1.6,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
328,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_60,1-Dec-10,6,5,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,3.752325,304.5471147,7777,7777,7777,Gajan2008.pdf,1.2,7777,1.333333333,0.833333333,34.70900625,7777,Gajan2008.pdf,1D lateral loading,6,3,0.004504,5,MAH01.jpg,MAH01_2.txt,SC_St_60.bmp,MAH01-38_5.txt,M=V*Height+P*Delta,0.03685,0.2211,0.31104,0.024538,2.896,0.96123,6.1,3.4,At the point of zero shear,1.81872,6.1,3.4,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
329,"Hakhamaneshi, M., Kutter, B.L., Deng, L., Hutchinson, T.C. and Liu, W. (2012). New findings from centrifuge modeling of rocking shallow foundations in clayey ground. Proceedings of ASCE 2012 Geo-congress, Oakland, March 25-29.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim","Manouchehr Hakhamaneshi, Weian Liu",NSF-NEESR,MAH01,"UC Davis, Center for Geotechnical Modeling, 9m radius centrifuge",Centrifuge,Rigid Container,1.69,0.9,0.5,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,MAH01.jpg,SC_St_60,1-Dec-10,6,6,112,60,0.0167,0.00000463,0.0167,Model,0.17,0,2,None,Nevada Sand,0.02,92,9999,7777,7777,7777,7777,7777,1720,7777,0,0.14,7777,,7777,70,7777,7777,7777,7777,7777,0,0.6,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminum,0.111,0.111,7777,7777,7777,0,0,0.009525,0.01,0.58,Shear Wall,MAH01.jpg,Steel,0.148,6.375,3.752325,304.5471147,7777,7777,7777,Gajan2008.pdf,1.2,7777,1.333333333,0.833333333,34.70900625,7777,Gajan2008.pdf,1D lateral loading,6,3,0.009008,5,MAH01.jpg,MAH01_4.txt,SC_St_60.bmp,MAH01-38_6.txt,M=V*Height+P*Delta,0.05313,0.31878,0.53988,0.050583,5.893,2.5063,9.1,3,At the point of zero shear,1.78194,9.1,3,MAH01.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
330,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 3,31-Mar-03,1,1,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.56,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,1,1,0.011,7777,Loading_Protocol_Plot-C3.jpg,Case3_LoadingProtocol.txt,deformation_plots-C3.jpg,Case3_M-theta-Mod.txt,M=V*Height+P*Delta,0.069,0.069,0.069,0.0058927,1.422,1.272784349,0.0981056,0.0981056,At the point of zero moment,1.108407323,0.09766544,0.09766544,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
331,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,1,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.001375,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-1.txt,M=V*Height+P*Delta,0.0003466,0.0003466,0.0003466,0.00000911,0.0397361,0.01530952,0.011113125,-0.086992475,At the point of zero moment,0.62424714,0.011216668,-0.086448772,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
