eta,spectral_slope_n,damping_gain,period_factor,force_ratio_Rv,total_displacement_ratio_Rd,force_class,displacement_class
0.0,-3.0,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-3.0,0.1,1.0488088481701516,0.8589043159319797,0.9447947475251778,beneficial,beneficial
0.2,-3.0,0.1,1.0954451150103321,0.7480470114075187,0.8976564136890225,beneficial,beneficial
0.3,-3.0,0.1,1.140175425099138,0.6590909375857555,0.8568182188614822,beneficial,beneficial
0.4,-3.0,0.1,1.1832159566199232,0.5864335645055013,0.8210069903077019,beneficial,beneficial
0.5,-3.0,0.1,1.224744871391589,0.5261866854867568,0.7892800282301353,beneficial,beneficial
0.6,-3.0,0.1,1.2649110640673518,0.47557691373626015,0.7609230619780163,beneficial,beneficial
0.7,-3.0,0.1,1.3038404810405297,0.4325788691422885,0.7353840775418904,beneficial,beneficial
0.8,-3.0,0.1,1.3416407864998738,0.39568281083329604,0.7122290594999329,beneficial,beneficial
0.9,-3.0,0.1,1.378404875209022,0.36374293980585076,0.6911115856311164,beneficial,beneficial
1.0,-3.0,0.1,1.4142135623730951,0.33587572106360997,0.6717514421272199,beneficial,beneficial
1.1,-3.0,0.1,1.449137674618944,0.31139012768509855,0.6539192681387069,beneficial,beneficial
1.2,-3.0,0.1,1.4832396974191326,0.2897387838685007,0.6374253245107017,beneficial,beneficial
1.3,-3.0,0.1,1.51657508881031,0.27048310534382947,0.6221111422908078,beneficial,beneficial
1.4,-3.0,0.1,1.5491933384829668,0.25326800817212847,0.6078432196131083,beneficial,beneficial
1.5,-3.0,0.1,1.5811388300841898,0.23780328004466206,0.5945082001116552,beneficial,beneficial
1.6,-3.0,0.1,1.61245154965971,0.2238496689331868,0.5820091392262857,beneficial,beneficial
1.7,-3.0,0.1,1.6431676725154984,0.211208363128802,0.5702625804477655,beneficial,beneficial
1.8,-3.0,0.1,1.6733200530681511,0.19971294365153772,0.5591962422243055,beneficial,beneficial
1.9,-3.0,0.1,1.70293863659264,0.18922316229308522,0.5487471706499472,beneficial,beneficial
2.0,-3.0,0.1,1.7320508075688772,0.1796200837478836,0.5388602512436508,beneficial,beneficial
0.0,-2.8,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.8,0.1,1.0488088481701516,0.8671296842109278,0.9538426526320207,beneficial,beneficial
0.2,-2.8,0.1,1.0954451150103321,0.7618106097460629,0.9141727316952754,beneficial,beneficial
0.3,-2.8,0.1,1.140175425099138,0.6766119680664959,0.8795955584864448,beneficial,beneficial
0.4,-2.8,0.1,1.1832159566199232,0.6065011417100818,0.8491015983941146,beneficial,beneficial
0.5,-2.8,0.1,1.224744871391589,0.547960155824414,0.8219402337366211,beneficial,beneficial
0.6,-2.8,0.1,1.2649110640673518,0.49846281120152147,0.7975404979224344,beneficial,beneficial
0.7,-2.8,0.1,1.3038404810405297,0.4561526404137238,0.7754594887033304,beneficial,beneficial
0.8,-2.8,0.1,1.3416407864998738,0.41963763876753246,0.7553477497815585,beneficial,beneficial
0.9,-2.8,0.1,1.378404875209022,0.3878554805567316,0.7369254130577899,beneficial,beneficial
1.0,-2.8,0.1,1.4142135623730951,0.3599826845462195,0.719965369092439,beneficial,beneficial
1.1,-2.8,0.1,1.449137674618944,0.3353719754751983,0.7042811484979165,beneficial,beneficial
1.2,-2.8,0.1,1.4832396974191326,0.3135081974262135,0.6897180343376698,beneficial,beneficial
1.3,-2.8,0.1,1.51657508881031,0.29397671146298565,0.6761464363648669,beneficial,beneficial
1.4,-2.8,0.1,1.5491933384829668,0.2764403658392181,0.6634568780141235,beneficial,beneficial
1.5,-2.8,0.1,1.5811388300841898,0.260622461026335,0.6515561525658375,beneficial,beneficial
1.6,-2.8,0.1,1.61245154965971,0.24629397683052415,0.6403643397593628,beneficial,beneficial
1.7,-2.8,0.1,1.6431676725154984,0.23326387570167637,0.6298124643945262,beneficial,beneficial
1.8,-2.8,0.1,1.6733200530681511,0.2213716571337589,0.6198406399745249,beneficial,beneficial
1.9,-2.8,0.1,1.70293863659264,0.21048158036552084,0.6103965830600104,beneficial,beneficial
2.0,-2.8,0.1,1.7320508075688772,0.2004781379929236,0.6014344139787708,beneficial,beneficial
0.0,-2.6,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.6,0.1,1.0488088481701516,0.8754338234100697,0.9629772057510767,beneficial,beneficial
0.2,-2.6,0.1,1.0954451150103321,0.7758274497075746,0.9309929396490895,beneficial,beneficial
0.3,-2.6,0.1,1.140175425099138,0.6945987711616064,0.9029784025100883,beneficial,beneficial
0.4,-2.6,0.1,1.1832159566199232,0.6272554252685206,0.8781575953759289,beneficial,beneficial
0.5,-2.6,0.1,1.224744871391589,0.5706346067904696,0.8559519101857045,beneficial,beneficial
0.6,-2.6,0.1,1.2649110640673518,0.5224500327379527,0.8359200523807243,beneficial,beneficial
0.7,-2.6,0.1,1.3038404810405297,0.48101108537497617,0.8177188451374595,beneficial,beneficial
0.8,-2.6,0.1,1.3416407864998738,0.4450427035218885,0.8010768663393993,beneficial,beneficial
0.9,-2.6,0.1,1.378404875209022,0.413566443044054,0.7857762417837025,beneficial,beneficial
1.0,-2.6,0.1,1.4142135623730951,0.38581988826921176,0.7716397765384235,beneficial,beneficial
1.1,-2.6,0.1,1.449137674618944,0.3612007958321648,0.7585216712475461,beneficial,beneficial
1.2,-2.6,0.1,1.4832396974191326,0.3392275916297137,0.7463007015853702,beneficial,beneficial
1.3,-2.6,0.1,1.51657508881031,0.31951092388093594,0.7348751249261526,beneficial,beneficial
1.4,-2.6,0.1,1.5491933384829668,0.30173284188891275,0.7241588205333905,beneficial,beneficial
1.5,-2.6,0.1,1.5811388300841898,0.2856313301425725,0.7140783253564313,beneficial,beneficial
1.6,-2.6,0.1,1.61245154965971,0.2709886653488881,0.7045705299071091,beneficial,beneficial
1.7,-2.6,0.1,1.6431676725154984,0.2576225434510129,0.6955808673177348,beneficial,beneficial
1.8,-2.6,0.1,1.6733200530681511,0.24537924125564897,0.6870618755158171,beneficial,beneficial
1.9,-2.6,0.1,1.70293863659264,0.23412829135868501,0.6789720449401865,beneficial,beneficial
2.0,-2.6,0.1,1.7320508075688772,0.22375829570106895,0.6712748871032068,beneficial,beneficial
0.0,-2.4,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.4,0.1,1.0488088481701516,0.883817487885643,0.9721992366742074,beneficial,beneficial
0.2,-2.4,0.1,1.0954451150103321,0.7901021907799308,0.9481226289359169,beneficial,beneficial
0.3,-2.4,0.1,1.140175425099138,0.7130637287985393,0.9269828474381011,beneficial,beneficial
0.4,-2.4,0.1,1.1832159566199232,0.6487199140622039,0.9082078796870854,beneficial,beneficial
0.5,-2.4,0.1,1.224744871391589,0.5942473207326692,0.8913709810990038,beneficial,beneficial
0.6,-2.4,0.1,1.2649110640673518,0.5475915766914382,0.8761465227063012,beneficial,beneficial
0.7,-2.4,0.1,1.3038404810405297,0.5072242134645146,0.8622811628896748,beneficial,beneficial
0.8,-2.4,0.1,1.3416407864998738,0.47198580313190863,0.8495744456374356,beneficial,beneficial
0.9,-2.4,0.1,1.378404875209022,0.4409817867382003,0.8378653948025806,beneficial,beneficial
1.0,-2.4,0.1,1.4142135623730951,0.4135115175656589,0.8270230351313178,beneficial,beneficial
1.1,-2.4,0.1,1.449137674618944,0.3890188341614654,0.8169395517390773,beneficial,beneficial
1.2,-2.4,0.1,1.4832396974191326,0.36705693780137816,0.807525263163032,beneficial,beneficial
1.3,-2.4,0.1,1.51657508881031,0.347262985463061,0.7987048665650403,beneficial,beneficial
1.4,-2.4,0.1,1.5491933384829668,0.32933941321475274,0.7904145917154065,beneficial,beneficial
1.5,-2.4,0.1,1.5811388300841898,0.3130400059831043,0.7826000149577607,beneficial,beneficial
1.6,-2.4,0.1,1.61245154965971,0.29815936911076996,0.7752143596880019,beneficial,beneficial
1.7,-2.4,0.1,1.6431676725154984,0.2845248742203424,0.7682171603949245,beneficial,beneficial
1.8,-2.4,0.1,1.6733200530681511,0.2719904292120687,0.7615732017937923,beneficial,beneficial
1.9,-2.4,0.1,1.70293863659264,0.26043160983181585,0.7552516685122659,beneficial,beneficial
2.0,-2.4,0.1,1.7320508075688772,0.24974181921429403,0.7492254576428821,beneficial,beneficial
0.0,-2.2,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.2,0.1,1.0488088481701516,0.8922814392180403,0.9815095831398444,beneficial,beneficial
0.2,-2.2,0.1,1.0954451150103321,0.8046395781826785,0.9655674938192141,beneficial,beneficial
0.3,-2.2,0.1,1.140175425099138,0.7320195520613405,0.9516254176797427,beneficial,beneficial
0.4,-2.2,0.1,1.1832159566199232,0.6709189110970503,0.9392864755358703,beneficial,beneficial
0.5,-2.2,0.1,1.224744871391589,0.6188371227327628,0.9282556840991443,beneficial,beneficial
0.6,-2.2,0.1,1.2649110640673518,0.5739429918149043,0.9183087869038469,beneficial,beneficial
0.7,-2.2,0.1,1.3038404810405297,0.5348658493475956,0.9092719438909125,beneficial,beneficial
0.8,-2.2,0.1,1.3416407864998738,0.5005600509684938,0.9010080917432888,beneficial,beneficial
0.9,-2.2,0.1,1.378404875209022,0.47021449516904035,0.8934075408211766,beneficial,beneficial
1.0,-2.2,0.1,1.4142135623730951,0.4431906709799834,0.8863813419599668,beneficial,beneficial
1.1,-2.2,0.1,1.449137674618944,0.41897929096110065,0.8798565110183114,beneficial,beneficial
1.2,-2.2,0.1,1.4832396974191326,0.39716933089331696,0.8737725279652974,beneficial,beneficial
1.3,-2.2,0.1,1.51657508881031,0.37742553402542167,0.8680787282584698,beneficial,beneficial
1.4,-2.2,0.1,1.5491933384829668,0.35947180432075854,0.8627323303698204,beneficial,beneficial
1.5,-2.2,0.1,1.5811388300841898,0.3430787697448607,0.8576969243621517,beneficial,beneficial
1.6,-2.2,0.1,1.61245154965971,0.3280543460150929,0.8529412996392416,beneficial,beneficial
1.7,-2.2,0.1,1.6431676725154984,0.3142364909750034,0.8484385256325092,beneficial,beneficial
1.8,-2.2,0.1,1.6733200530681511,0.30148757981483176,0.8441652234815289,beneficial,beneficial
1.9,-2.2,0.1,1.70293863659264,0.2896899943445266,0.8401009835991271,beneficial,beneficial
2.0,-2.2,0.1,1.7320508075688772,0.27874263195045934,0.836227895851378,beneficial,beneficial
0.0,-2.0,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.0,0.1,1.0488088481701516,0.9008264462809916,0.9909090909090909,beneficial,beneficial
0.2,-2.0,0.1,1.0954451150103321,0.8194444444444445,0.9833333333333334,beneficial,beneficial
0.3,-2.0,0.1,1.140175425099138,0.7514792899408284,0.9769230769230769,beneficial,beneficial
0.4,-2.0,0.1,1.1832159566199232,0.6938775510204082,0.9714285714285713,beneficial,beneficial
0.5,-2.0,0.1,1.224744871391589,0.6444444444444445,0.9666666666666668,beneficial,beneficial
0.6,-2.0,0.1,1.2649110640673518,0.6015625,0.9625,beneficial,beneficial
0.7,-2.0,0.1,1.3038404810405297,0.5640138408304499,0.9588235294117649,beneficial,beneficial
0.8,-2.0,0.1,1.3416407864998738,0.5308641975308642,0.9555555555555556,beneficial,beneficial
0.9,-2.0,0.1,1.378404875209022,0.5013850415512466,0.9526315789473686,beneficial,beneficial
1.0,-2.0,0.1,1.4142135623730951,0.4749999999999999,0.9499999999999998,beneficial,beneficial
1.1,-2.0,0.1,1.449137674618944,0.4512471655328798,0.9476190476190476,beneficial,beneficial
1.2,-2.0,0.1,1.4832396974191326,0.42975206611570244,0.9454545454545454,beneficial,beneficial
1.3,-2.0,0.1,1.51657508881031,0.41020793950850665,0.9434782608695652,beneficial,beneficial
1.4,-2.0,0.1,1.5491933384829668,0.39236111111111105,0.9416666666666664,beneficial,beneficial
1.5,-2.0,0.1,1.5811388300841898,0.37599999999999995,0.9399999999999998,beneficial,beneficial
1.6,-2.0,0.1,1.61245154965971,0.36094674556213013,0.9384615384615383,beneficial,beneficial
1.7,-2.0,0.1,1.6431676725154984,0.34705075445816186,0.9370370370370371,beneficial,beneficial
1.8,-2.0,0.1,1.6733200530681511,0.33418367346938777,0.9357142857142857,beneficial,beneficial
1.9,-2.0,0.1,1.70293863659264,0.3222354340071344,0.9344827586206897,beneficial,beneficial
2.0,-2.0,0.1,1.7320508075688772,0.31111111111111117,0.9333333333333336,beneficial,beneficial
0.0,-1.8,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.8,0.1,1.0488088481701516,0.9094532853114106,1.0003986138425518,beneficial,detrimental_or_neutral
0.2,-1.8,0.1,1.0954451150103321,0.8345217110093671,1.0014260532112405,beneficial,detrimental_or_neutral
0.3,-1.8,0.1,1.140175425099138,0.7714563383173814,1.0028932398125958,beneficial,detrimental_or_neutral
0.4,-1.8,0.1,1.1832159566199232,0.71762182857957,1.0046705600113979,beneficial,detrimental_or_neutral
0.5,-1.8,0.1,1.224744871391589,0.6711113905728869,1.0066670858593305,beneficial,detrimental_or_neutral
0.6,-1.8,0.1,1.2649110640673518,0.6305111249149199,1.0088177998638719,beneficial,detrimental_or_neutral
0.7,-1.8,0.1,1.3038404810405297,0.5947502781049373,1.0110754727783935,beneficial,detrimental_or_neutral
0.8,-1.8,0.1,1.3416407864998738,0.5630029717210222,1.01340534909784,beneficial,detrimental_or_neutral
0.9,-1.8,0.1,1.378404875209022,0.5346218852759369,1.0157815820242801,beneficial,detrimental_or_neutral
1.0,-1.8,0.1,1.4142135623730951,0.5090923947047391,1.0181847894094782,beneficial,detrimental_or_neutral
1.1,-1.8,0.1,1.449137674618944,0.48600016467249035,1.0206003458122297,beneficial,detrimental_or_neutral
1.2,-1.8,0.1,1.4832396974191326,0.4650078038888746,1.0230171685555243,beneficial,detrimental_or_neutral
1.3,-1.8,0.1,1.51657508881031,0.4458377572951403,1.0254268417788226,beneficial,detrimental_or_neutral
1.4,-1.8,0.1,1.5491933384829668,0.4282595732459109,1.0278229757901862,beneficial,detrimental_or_neutral
1.5,-1.8,0.1,1.5811388300841898,0.41208029312084166,1.0302007328021041,beneficial,detrimental_or_neutral
1.6,-1.8,0.1,1.61245154965971,0.39713710461223134,1.0325564719918015,beneficial,detrimental_or_neutral
1.7,-1.8,0.1,1.6431676725154984,0.3832916597186681,1.0348874812404039,beneficial,detrimental_or_neutral
1.8,-1.8,0.1,1.6733200530681511,0.370425633062846,1.0371917725759687,beneficial,detrimental_or_neutral
1.9,-1.8,0.1,1.70293863659264,0.3584372154955242,1.0394679249370202,beneficial,detrimental_or_neutral
2.0,-1.8,0.1,1.7320508075688772,0.34723832081054806,1.0417149624316442,beneficial,detrimental_or_neutral
0.0,-1.6,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.6,0.1,1.0488088481701516,0.9181627399799072,1.009979013977898,beneficial,detrimental_or_neutral
0.2,-1.6,0.1,1.0954451150103321,0.8498763898730867,1.0198516678477039,beneficial,detrimental_or_neutral
0.3,-1.6,0.1,1.140175425099138,0.7919644491825235,1.0295537839372806,beneficial,detrimental_or_neutral
0.4,-1.6,0.1,1.1832159566199232,0.7421786280541295,1.0390500792757813,beneficial,detrimental_or_neutral
0.5,-1.6,0.1,1.224744871391589,0.6988818081051836,1.0483227121577754,beneficial,detrimental_or_neutral
0.6,-1.6,0.1,1.2649110640673518,0.6608528268325865,1.0573645229321385,beneficial,detrimental_or_neutral
0.7,-1.6,0.1,1.3038404810405297,0.6271617249411361,1.0661749323999312,beneficial,detrimental_or_neutral
0.8,-1.6,0.1,1.3416407864998738,0.5970874427791367,1.0747573970024462,beneficial,detrimental_or_neutral
0.9,-1.6,0.1,1.378404875209022,0.5700620013147784,1.0831178024980788,beneficial,detrimental_or_neutral
1.0,-1.6,0.1,1.4142135623730951,0.5456317186235915,1.091263437247183,beneficial,detrimental_or_neutral
1.1,-1.6,0.1,1.449137674618944,0.5234296813427353,1.099202330819744,beneficial,detrimental_or_neutral
1.2,-1.6,0.1,1.4832396974191326,0.5031558303650777,1.1069428268031711,beneficial,detrimental_or_neutral
1.3,-1.6,0.1,1.51657508881031,0.48456230776059456,1.1144933078493673,beneficial,detrimental_or_neutral
1.4,-1.6,0.1,1.5491933384829668,0.467442508655838,1.121862020774011,beneficial,detrimental_or_neutral
1.5,-1.6,0.1,1.5811388300841898,0.45162278717701804,1.129056967942545,beneficial,detrimental_or_neutral
1.6,-1.6,0.1,1.61245154965971,0.4369560933820312,1.1360858427932812,beneficial,detrimental_or_neutral
1.7,-1.6,0.1,1.6431676725154984,0.42331703510992374,1.1429559947967942,beneficial,detrimental_or_neutral
1.8,-1.6,0.1,1.6733200530681511,0.41059800499972515,1.1496744139992303,beneficial,detrimental_or_neutral
1.9,-1.6,0.1,1.70293863659264,0.3987061132741234,1.156247728494958,beneficial,detrimental_or_neutral
2.0,-1.6,0.1,1.7320508075688772,0.3875607367692721,1.1626822103078163,beneficial,detrimental_or_neutral
0.0,-1.4,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.4,0.1,1.0488088481701516,0.9269556014619781,1.019651161608176,beneficial,detrimental_or_neutral
0.2,-1.4,0.1,1.0954451150103321,0.8655135852488366,1.038616302298604,beneficial,detrimental_or_neutral
0.3,-1.4,0.1,1.140175425099138,0.813017740105651,1.0569230621373462,beneficial,detrimental_or_neutral
0.4,-1.4,0.1,1.1832159566199232,0.7675757536955048,1.0746060551737067,beneficial,detrimental_or_neutral
0.5,-1.4,0.1,1.224744871391589,0.7278013584055292,1.0917020376082938,beneficial,detrimental_or_neutral
0.6,-1.4,0.1,1.2649110640673518,0.6926546439470859,1.1082474303153373,beneficial,detrimental_or_neutral
0.7,-1.4,0.1,1.3038404810405297,0.661339462478977,1.1242770862142608,beneficial,detrimental_or_neutral
0.8,-1.4,0.1,1.3416407864998738,0.6332354041306685,1.1398237274352032,beneficial,detrimental_or_neutral
0.9,-1.4,0.1,1.378404875209022,0.6078514447183205,1.154917744964809,beneficial,detrimental_or_neutral
1.0,-1.4,0.1,1.4142135623730951,0.5847935963388352,1.1695871926776704,beneficial,detrimental_or_neutral
1.1,-1.4,0.1,1.449137674618944,0.5637418487197186,1.183857882311409,beneficial,detrimental_or_neutral
1.2,-1.4,0.1,1.4832396974191326,0.5444334213601095,1.197753526992241,beneficial,detrimental_or_neutral
1.3,-1.4,0.1,1.51657508881031,0.5266503930191752,1.2112959039441027,beneficial,detrimental_or_neutral
1.4,-1.4,0.1,1.5491933384829668,0.5102104250521841,1.2245050201252416,beneficial,detrimental_or_neutral
1.5,-1.4,0.1,1.5811388300841898,0.4949597088296732,1.237399272074183,beneficial,detrimental_or_neutral
1.6,-1.4,0.1,1.61245154965971,0.4807675367682226,1.2499955955973787,beneficial,detrimental_or_neutral
1.7,-1.4,0.1,1.6431676725154984,0.46752207534540496,1.2623096034325936,beneficial,detrimental_or_neutral
1.8,-1.4,0.1,1.6733200530681511,0.45512703944316796,1.2743557104408703,beneficial,detrimental_or_neutral
1.9,-1.4,0.1,1.70293863659264,0.4434990505726188,1.2861472466605945,beneficial,detrimental_or_neutral
2.0,-1.4,0.1,1.7320508075688772,0.43256551965383855,1.2976965589615157,beneficial,detrimental_or_neutral
0.0,-1.2,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.2,0.1,1.0488088481701516,0.9358326685098779,1.0294159353608658,beneficial,detrimental_or_neutral
0.2,-1.2,0.1,1.0954451150103321,0.8814384952641895,1.0577261943170273,beneficial,detrimental_or_neutral
0.3,-1.2,0.1,1.140175425099138,0.8346307039524196,1.0850199151381454,beneficial,detrimental_or_neutral
0.4,-1.2,0.1,1.1832159566199232,0.7938419612080936,1.1113787456913309,beneficial,detrimental_or_neutral
0.5,-1.2,0.1,1.224744871391589,0.7579175922936786,1.136876388440518,beneficial,detrimental_or_neutral
0.6,-1.2,0.1,1.2649110640673518,0.7259868404905899,1.1615789447849438,beneficial,detrimental_or_neutral
0.7,-1.2,0.1,1.3038404810405297,0.6973797463055206,1.185545568719385,beneficial,detrimental_or_neutral
0.8,-1.2,0.1,1.3416407864998738,0.6715717804717869,1.2088292048492164,beneficial,detrimental_or_neutral
0.9,-1.2,0.1,1.378404875209022,0.6481459525349544,1.2314773098164133,beneficial,detrimental_or_neutral
1.0,-1.2,0.1,1.4142135623730951,0.6267662576171247,1.2535325152342494,beneficial,detrimental_or_neutral
1.1,-1.2,0.1,1.449137674618944,0.6071586754168633,1.275033218375413,beneficial,detrimental_or_neutral
1.2,-1.2,0.1,1.4832396974191326,0.5890973181783629,1.2960140999923984,beneficial,detrimental_or_neutral
1.3,-1.2,0.1,1.51657508881031,0.5723941627838826,1.3165065744029298,beneficial,detrimental_or_neutral
1.4,-1.2,0.1,1.5491933384829668,0.5568913246261716,1.3365391791028118,beneficial,detrimental_or_neutral
1.5,-1.2,0.1,1.5811388300841898,0.5424551646211122,1.3561379115527805,beneficial,detrimental_or_neutral
1.6,-1.2,0.1,1.61245154965971,0.5289717386046393,1.3753265203720622,beneficial,detrimental_or_neutral
1.7,-1.2,0.1,1.6431676725154984,0.5163432434948338,1.3941267574360514,beneficial,detrimental_or_neutral
1.8,-1.2,0.1,1.6733200530681511,0.5044852130551428,1.4125585965543999,beneficial,detrimental_or_neutral
1.9,-1.2,0.1,1.70293863659264,0.49332428400359774,1.4306404236104333,beneficial,detrimental_or_neutral
2.0,-1.2,0.1,1.7320508075688772,0.48279640077366753,1.4483892023210025,beneficial,detrimental_or_neutral
0.0,-1.0,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.0,0.1,1.0488088481701516,0.9447947475251778,1.0392742222776956,beneficial,detrimental_or_neutral
0.2,-1.0,0.1,1.0954451150103321,0.8976564136890223,1.0771876964268268,beneficial,detrimental_or_neutral
0.3,-1.0,0.1,1.140175425099138,0.8568182188614824,1.113863684519927,beneficial,detrimental_or_neutral
0.4,-1.0,0.1,1.1832159566199232,0.8210069903077019,1.1494097864307826,beneficial,detrimental_or_neutral
0.5,-1.0,0.1,1.224744871391589,0.7892800282301353,1.183920042345203,beneficial,detrimental_or_neutral
0.6,-1.0,0.1,1.2649110640673518,0.7609230619780162,1.217476899164826,beneficial,detrimental_or_neutral
0.7,-1.0,0.1,1.3038404810405297,0.7353840775418905,1.250152931821214,beneficial,detrimental_or_neutral
0.8,-1.0,0.1,1.3416407864998738,0.712229059499933,1.2820123070998795,beneficial,detrimental_or_neutral
0.9,-1.0,0.1,1.378404875209022,0.6911115856311164,1.3131120126991211,beneficial,detrimental_or_neutral
1.0,-1.0,0.1,1.4142135623730951,0.67175144212722,1.34350288425444,beneficial,detrimental_or_neutral
1.1,-1.0,0.1,1.449137674618944,0.653919268138707,1.3732304630912848,beneficial,detrimental_or_neutral
1.2,-1.0,0.1,1.4832396974191326,0.6374253245107016,1.4023357139235435,beneficial,detrimental_or_neutral
1.3,-1.0,0.1,1.51657508881031,0.6221111422908078,1.4308556272688577,beneficial,detrimental_or_neutral
1.4,-1.0,0.1,1.5491933384829668,0.6078432196131085,1.4588237270714604,beneficial,detrimental_or_neutral
1.5,-1.0,0.1,1.5811388300841898,0.5945082001116553,1.4862705002791383,beneficial,detrimental_or_neutral
1.6,-1.0,0.1,1.61245154965971,0.5820091392262857,1.5132237619883429,beneficial,detrimental_or_neutral
1.7,-1.0,0.1,1.6431676725154984,0.5702625804477655,1.5397089672089668,beneficial,detrimental_or_neutral
1.8,-1.0,0.1,1.6733200530681511,0.5591962422243055,1.5657494782280554,beneficial,detrimental_or_neutral
1.9,-1.0,0.1,1.70293863659264,0.548747170649947,1.5913667948848464,beneficial,detrimental_or_neutral
2.0,-1.0,0.1,1.7320508075688772,0.5388602512436508,1.6165807537309522,beneficial,detrimental_or_neutral
0.0,-0.8,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.8,0.1,1.0488088481701516,0.9538426526320208,1.049226917895223,beneficial,detrimental_or_neutral
0.2,-0.8,0.1,1.0954451150103321,0.9141727316952754,1.0970072780343303,beneficial,detrimental_or_neutral
0.3,-0.8,0.1,1.140175425099138,0.8795955584864448,1.1434742260323782,beneficial,detrimental_or_neutral
0.4,-0.8,0.1,1.1832159566199232,0.8491015983941145,1.1887422377517602,beneficial,detrimental_or_neutral
0.5,-0.8,0.1,1.224744871391589,0.8219402337366208,1.2329103506049313,beneficial,detrimental_or_neutral
0.6,-0.8,0.1,1.2649110640673518,0.7975404979224343,1.276064796675895,beneficial,detrimental_or_neutral
0.7,-0.8,0.1,1.3038404810405297,0.7754594887033305,1.3182811307956617,beneficial,detrimental_or_neutral
0.8,-0.8,0.1,1.3416407864998738,0.7553477497815585,1.3596259496068053,beneficial,detrimental_or_neutral
0.9,-0.8,0.1,1.378404875209022,0.7369254130577899,1.4001582848098009,beneficial,detrimental_or_neutral
1.0,-0.8,0.1,1.4142135623730951,0.719965369092439,1.439930738184878,beneficial,detrimental_or_neutral
1.1,-0.8,0.1,1.449137674618944,0.7042811484979165,1.4789904118456245,beneficial,detrimental_or_neutral
1.2,-0.8,0.1,1.4832396974191326,0.6897180343376696,1.5173796755428735,beneficial,detrimental_or_neutral
1.3,-0.8,0.1,1.51657508881031,0.6761464363648667,1.5551368036391933,beneficial,detrimental_or_neutral
1.4,-0.8,0.1,1.5491933384829668,0.6634568780141233,1.592296507233896,beneficial,detrimental_or_neutral
1.5,-0.8,0.1,1.5811388300841898,0.6515561525658375,1.6288903814145939,beneficial,detrimental_or_neutral
1.6,-0.8,0.1,1.61245154965971,0.6403643397593628,1.6649472833743433,beneficial,detrimental_or_neutral
1.7,-0.8,0.1,1.6431676725154984,0.6298124643945262,1.7004936538652209,beneficial,detrimental_or_neutral
1.8,-0.8,0.1,1.6733200530681511,0.6198406399745249,1.7355537919286697,beneficial,detrimental_or_neutral
1.9,-0.8,0.1,1.70293863659264,0.6103965830600103,1.77015009087403,beneficial,detrimental_or_neutral
2.0,-0.8,0.1,1.7320508075688772,0.6014344139787706,1.8043032419363119,beneficial,detrimental_or_neutral
0.0,-0.6,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.6,0.1,1.0488088481701516,0.9629772057510768,1.0592749263261845,beneficial,detrimental_or_neutral
0.2,-0.6,0.1,1.0954451150103321,0.9309929396490894,1.1171915275789073,beneficial,detrimental_or_neutral
0.3,-0.6,0.1,1.140175425099138,0.9029784025100884,1.173871923263115,beneficial,detrimental_or_neutral
0.4,-0.6,0.1,1.1832159566199232,0.878157595375929,1.2294206335263005,beneficial,detrimental_or_neutral
0.5,-0.6,0.1,1.224744871391589,0.8559519101857043,1.2839278652785564,beneficial,detrimental_or_neutral
0.6,-0.6,0.1,1.2649110640673518,0.8359200523807243,1.337472083809159,beneficial,detrimental_or_neutral
0.7,-0.6,0.1,1.3038404810405297,0.8177188451374594,1.3901220367336808,beneficial,detrimental_or_neutral
0.8,-0.6,0.1,1.3416407864998738,0.8010768663393993,1.4419383594109187,beneficial,detrimental_or_neutral
0.9,-0.6,0.1,1.378404875209022,0.7857762417837025,1.4929748593890348,beneficial,detrimental_or_neutral
1.0,-0.6,0.1,1.4142135623730951,0.7716397765384236,1.5432795530768473,beneficial,detrimental_or_neutral
1.1,-0.6,0.1,1.449137674618944,0.7585216712475462,1.5928955096198472,beneficial,detrimental_or_neutral
1.2,-0.6,0.1,1.4832396974191326,0.7463007015853702,1.6418615434878145,beneficial,detrimental_or_neutral
1.3,-0.6,0.1,1.51657508881031,0.7348751249261526,1.690212787330151,beneficial,detrimental_or_neutral
